"emp_no","first_name","last_name","hire_date"
92305,"Srinidhi","Nooteboom","1986-11-14"
92327,"Rasikan","Kopetz","1986-04-08"
92333,"Shunichi","Salverda","1986-11-27"
92350,"Nikolaos","Hofmeyr","1986-08-20"
92355,"Leah","Beerel","1986-03-14"
92359,"Berto","Hanratty","1986-05-11"
92365,"Jiakeng","Vilarrasa","1986-02-11"
92368,"Brewster","Porotnikoff","1986-07-10"
92374,"Wayne","Homond","1986-10-11"
92375,"Qunsheng","Dehkordi","1986-09-14"
92376,"Richard","Mandelberg","1986-02-09"
92383,"Stella","Chleq","1986-06-01"
92409,"Unal","Fandrianto","1986-11-11"
92417,"Aimee","Pollacia","1986-11-09"
92423,"Brigham","Schonegge","1986-02-16"
92425,"Sanjoy","Rosti","1986-08-22"
92426,"Aruna","Serna","1986-11-22"
92429,"Mariusz","Yurov","1986-04-11"
92431,"Heon","Bage","1986-05-31"
92433,"Mountaz","Usery","1986-03-02"
92434,"Chenxi","Budinsky","1986-03-31"
92438,"Aria","Kilgore","1986-05-18"
92466,"Rajmohan","Varman","1986-02-09"
92471,"Maya","Curless","1986-11-19"
92506,"Dinah","Lally","1986-04-23"
92509,"Xuejia","Kaiser","1986-05-25"
92517,"Mamdouh","Suessmith","1986-03-12"
92533,"Martine","Eastman","1986-09-07"
92542,"Weidon","Waschkowski","1986-02-23"
92563,"Kensyu","Ranze","1986-11-24"
92566,"Chaoyi","Saoudi","1986-08-16"
92578,"Zissis","Jayawardene","1986-02-24"
92579,"Djenana","Falck","1986-08-09"
92596,"Perry","Lubachevsky","1986-03-24"
92643,"Tran","Picht","1986-09-22"
92645,"Divier","Rebaine","1986-03-27"
92646,"Xianlong","Fadgyas","1986-02-16"
92651,"Arco","Conta","1986-08-10"
92654,"Steve","Sadowski","1986-03-11"
92657,"Qingxiang","Gornas","1986-05-18"
92658,"Uinam","Colorni","1986-08-13"
92665,"Arif","Lamba","1986-04-22"
92683,"Kwan","Bouloucos","1986-03-12"
92693,"Arch","Bharadwaj","1986-12-09"
92702,"Jianhui","Winter","1986-08-23"
92712,"Nahla","Jeong","1986-09-17"
92715,"Boaz","Gecseg","1986-09-15"
92735,"Szabolcs","Kranzdorf","1986-07-31"
92739,"Fumiya","Schoegge","1986-05-22"
92782,"Badri","Biran","1986-11-18"
92783,"Tristan","Chelton","1986-12-07"
92785,"Lunjin","Underwood","1986-12-21"
92793,"Srinidhi","Henders","1986-10-19"
92802,"Alair","Luks","1986-06-05"
92808,"Hinrich","Junet","1986-11-04"
92809,"Bezalel","Syrotiuk","1986-12-26"
92820,"Mostafa","Baik","1986-05-16"
92829,"Nechama","Kalefeld","1986-01-25"
92835,"Freyja","Godskesen","1986-03-20"
92844,"Uwe","Sessa","1986-04-30"
92846,"Anyuan","Kropatsch","1986-09-05"
92849,"Bokyung","Zschoche","1986-07-11"
92852,"Odinaldo","Poujol","1986-08-13"
92863,"Kristinn","Ermel","1986-08-22"
92873,"Dante","Kirkerud","1986-04-26"
92878,"Phule","Birjandi","1986-03-23"
92879,"Mana","Hellwagner","1986-01-05"
92888,"Chanjung","Capobianchi","1986-01-29"
92901,"Subhankar","Binkley","1986-06-07"
92903,"Moriyoshi","Senzako","1986-05-06"
92907,"Kazuyasu","Marshall","1986-02-15"
92909,"Mario","Luca","1986-05-18"
92913,"Gil","Soicher","1986-01-07"
92916,"Neven","Plotkin","1986-07-16"
92927,"Kristine","Viele","1986-11-25"
92930,"Sivanarayana","Armand","1986-10-10"
92932,"Zhiguo","Trelles","1986-07-18"
92941,"Jayson","Luit","1986-09-03"
92945,"Marlo","Tyugu","1986-03-07"
92946,"Yannik","Thombley","1986-10-12"
92961,"Youjian","Speek","1986-02-25"
92975,"Val","Ligten","1986-11-04"
92983,"Masoud","Rosca","1986-06-12"
92984,"Shiv","Cooke","1986-04-26"
92986,"Annemarie","Clouatre","1986-06-01"
92987,"Kiyotoshi","Emden","1986-03-01"
92988,"Nechama","Rathonyi","1986-12-24"
92989,"Tooru","Gimbel","1986-07-25"
92992,"Bezalel","Perly","1986-08-14"
92998,"Kellyn","Perz","1986-09-07"
93002,"Eric","Kirkerud","1986-04-21"
93008,"Moriyoshi","Bael","1986-03-22"
93026,"Yahiko","Schwaller","1986-10-31"
93032,"Venkatesan","Zongker","1986-02-02"
93033,"Wilmer","Randi","1986-02-02"
93038,"Chenyi","Michaeli","1986-08-26"
93044,"Vasilis","Boissier","1986-01-29"
93057,"Vitaly","Meszaros","1986-11-14"
93065,"Syozo","Mapelli","1986-04-03"
93066,"Chrisa","Awdeh","1986-08-18"
93070,"Bikash","Kolvik","1986-02-05"
93073,"Ulises","Passafiume","1986-02-09"
93076,"Dmitri","Gide","1986-08-01"
93086,"Arco","Lubachevsky","1986-01-06"
93089,"Gay","Bellmore","1986-01-14"
93091,"Goo","Pintelas","1986-08-24"
93092,"Radhika","Sudkamp","1986-02-01"
93102,"Magdalena","Barvinok","1986-02-12"
93121,"Fabrizio","Kopetz","1986-11-12"
93133,"Mingdong","Attimonelli","1986-01-30"
93143,"Tonia","Makinen","1986-12-28"
93154,"Jeong","Cappelli","1986-04-04"
93156,"Hirochika","Besselaar","1986-02-20"
93161,"Giao","Garrabrants","1986-12-04"
93164,"Frazer","Ruemmler","1986-12-04"
93169,"Takahito","Kragelund","1986-11-07"
93172,"Xiaocheng","Chvatal","1986-07-15"
93177,"Eishiro","Frijda","1986-06-06"
93178,"Leaf","Penn","1986-03-21"
93198,"Seshu","Wossner","1986-11-07"
93210,"Jaihie","Peha","1986-12-24"
93212,"Chaosheng","Bahk","1986-02-11"
93213,"Macha","Bahl","1986-02-27"
93216,"Dung","Chelton","1986-01-02"
93222,"Amalendu","Bottner","1986-06-21"
93224,"Shigeo","Gonthier","1986-02-05"
93232,"Ghassan","Hiltgen","1986-10-05"
93238,"Jayson","Tsunoo","1986-02-21"
93241,"Juichirou","Borstler","1986-11-27"
93250,"Zejun","Radwan","1986-07-10"
93270,"Stepehn","Halloran","1986-09-23"
93273,"Eberhardt","Schwartzbauer","1986-02-08"
93290,"Teunis","Mellouli","1986-05-11"
93303,"Michaela","Matzen","1986-06-30"
93332,"Roselyn","Uhrig","1986-10-31"
93344,"Bernardo","Escriba","1986-01-07"
93350,"Zhonghui","Marshall","1986-02-01"
93356,"Persi","Heydon","1986-04-30"
93359,"Elliott","Takanami","1986-03-06"
93372,"Charlene","Pavlopoulou","1986-04-13"
93382,"Jianhui","Vieri","1986-03-29"
93389,"Sungwon","Hooghiemstra","1986-11-22"
93394,"Geoffry","Taneja","1986-11-26"
93396,"Giap","Penn","1986-11-11"
93399,"Rosalie","Bennet","1986-05-21"
93416,"Naftaly","Flowers","1986-05-15"
93420,"Odinaldo","Giaccio","1986-10-09"
93436,"Ung","Crooks","1986-10-08"
93445,"Shahaf","Imataki","1986-06-06"
93447,"Gregory","Standera","1986-02-18"
93451,"Elliott","Staudhammer","1986-07-17"
93454,"Subhada","Munawer","1986-03-08"
93480,"Chikako","Anandan","1986-05-15"
93487,"Franziska","Jeong","1986-05-03"
93493,"Amstein","Byoun","1986-08-02"
93497,"Mong","Comte","1986-02-09"
93502,"Gina","Daescu","1986-10-06"
93505,"Ortrud","Plump","1986-03-08"
93510,"Saeed","Luit","1986-08-21"
93518,"Oscal","Rusmann","1986-09-12"
93519,"Bartek","Kolinko","1986-11-02"
93532,"IEEE","Penn","1986-09-11"
93535,"Fox","Lanphier","1986-04-14"
93540,"Vitali","Thebaut","1986-03-16"
93542,"Atreyi","Koyama","1986-01-15"
93543,"Kasidit","Serra","1986-05-20"
93545,"Naftali","Syang","1986-01-28"
93549,"Arie","Coullard","1986-11-01"
93551,"Sanjay","Shrader","1986-06-23"
93553,"Maris","Swist","1986-10-19"
93561,"Mario","Takkinen","1986-08-02"
93572,"Rafols","Peha","1986-11-01"
93575,"Srinidhi","Tchuente","1986-10-22"
93583,"Reinhard","Rodier","1986-07-15"
93592,"Masoud","Felcyn","1986-09-28"
93598,"Insup","Kuhnemann","1986-07-17"
93607,"Xiaopeng","Guting","1986-01-19"
93612,"Godehard","Ramaiah","1986-10-28"
93634,"Dietrich","Chelton","1986-01-06"
93650,"Ortrud","Fabrizio","1986-12-02"
93653,"Filipp","Greenaway","1986-03-15"
93666,"Sven","Rosen","1986-08-22"
93678,"Martins","Vernadat","1986-04-06"
93686,"Zhiwei","Radivojevic","1986-05-18"
93694,"Hugo","Ballarin","1986-05-04"
93699,"Chriss","Basawa","1986-10-11"
93707,"Qingxiang","Rullman","1986-05-20"
93708,"Gou","Colorni","1986-08-29"
93712,"Arunachalam","Zuberek","1986-09-06"
93720,"Radhika","Dulay","1986-01-19"
93731,"Gudjon","Gonthier","1986-04-19"
93742,"Shay","Ushiama","1986-11-15"
93745,"Mandell","Schrooten","1986-05-17"
93749,"Muzhong","Conde","1986-02-16"
93750,"Hironoby","Syrotiuk","1986-06-10"
93751,"Dinkar","Leuchs","1986-10-05"
93754,"Xianlong","Ernst","1986-03-29"
93767,"Zeydy","Riefers","1986-04-23"
93802,"Aimee","Gente","1986-01-26"
93810,"Qunsheng","Orlowski","1986-03-24"
93818,"Morris","Sethi","1986-10-06"
93829,"Muzhong","Schlumberger","1986-06-23"
93831,"Masanao","Weisert","1986-03-04"
93846,"Parke","Bratten","1986-08-20"
93859,"Rafael","Yamaashi","1986-08-11"
93874,"Rasikan","Penttonen","1986-10-04"
93881,"Eckart","Rothenberg","1986-02-19"
93884,"Yucai","Felder","1986-01-20"
93888,"Babette","Dratva","1986-08-05"
93890,"Almudena","Alpin","1986-11-20"
93896,"Piyush","Rusterholz","1986-05-27"
93902,"Mani","Francisci","1986-11-16"
93911,"Moriyoshi","Pouyioutas","1986-04-16"
93915,"Genevieve","Waymire","1986-04-29"
93920,"Basil","Oppitz","1986-11-09"
93935,"Odinaldo","Feinberg","1986-12-11"
93938,"Boutros","Veeraraghavan","1986-06-14"
93940,"Jaewon","Reeker","1986-06-12"
93942,"Thanasis","Tiemann","1986-11-08"
93947,"Toshiki","Heyers","1986-09-19"
93951,"Leen","Woycyznski","1986-08-10"
93957,"Youpyo","Marakhovsky","1986-09-11"
93958,"Morrie","Cyre","1986-01-08"
93971,"Sibyl","Luef","1986-08-20"
93984,"Saniya","Journel","1986-03-07"
93985,"Pramod","Raczkowsky","1986-02-11"
94001,"Rayond","Schwaller","1986-08-31"
94016,"Dinah","Lamparter","1986-06-06"
94023,"Seongbae","DasSarma","1986-05-20"
94030,"Masato","Shobatake","1986-05-08"
94031,"Gennady","Angiulli","1986-10-14"
94033,"Ravishankar","Iwayama","1986-01-09"
94035,"Zejun","Gulik","1986-09-10"
94036,"Georg","Terlouw","1986-11-01"
94041,"Dmitri","Doering","1986-03-13"
94053,"Hauke","Perko","1986-08-14"
94062,"Maia","Genther","1986-11-21"
94071,"Etsuo","Morrey","1986-01-17"
94085,"Uriel","Sundgren","1986-09-15"
94102,"Denny","Lueh","1986-09-18"
94104,"Mohua","Azadmanesh","1986-08-06"
94117,"Maha","Maginnis","1986-07-05"
94122,"Chaoyi","Gurbaxani","1986-03-02"
94132,"Venkatesan","Karlin","1986-05-15"
94140,"Tiina","Perri","1986-07-15"
94143,"Bartek","Argence","1986-05-11"
94144,"Guther","Sankaranarayanan","1986-05-17"
94145,"Uli","Crouzet","1986-10-10"
94161,"Sajjad","Zuberek","1986-03-06"
94164,"Frazer","Naumovich","1986-09-27"
94167,"Xinyu","Akazan","1986-06-07"
94171,"Chaoyi","Kuszyk","1986-06-19"
94172,"Ronnie","Bage","1986-08-05"
94179,"Dayanand","Bade","1986-01-24"
94192,"Leszek","Chinin","1986-03-01"
94201,"Mana","Fabrizio","1986-01-28"
94205,"Nagui","Hofting","1986-11-29"
94218,"Susanna","Oskamp","1986-09-26"
94219,"Zdislav","Przulj","1986-04-30"
94224,"Bernice","Kaelbling","1986-07-13"
94229,"Shen","Thambidurai","1986-03-17"
94273,"Huei","Brookman","1986-03-31"
94279,"Takahiro","Demos","1986-01-30"
94280,"Christoph","Zschoche","1986-06-04"
94283,"Hausi","Perko","1986-09-27"
94285,"Goa","Munro","1986-03-05"
94291,"Uzi","Khasidashvili","1986-05-02"
94308,"Xiaoqiang","Bach","1986-09-03"
94320,"Kirk","Papsdorf","1986-09-08"
94323,"Takahiro","Gustavson","1986-06-11"
94333,"Zhonghui","Parhami","1986-08-01"
94336,"Ashish","Famili","1986-09-18"
94337,"IEEE","Claffy","1986-12-27"
94341,"Bokyung","Serre","1986-11-11"
94346,"Vishu","Gecsei","1986-11-06"
94350,"Bodo","Bergere","1986-05-14"
94373,"Ennio","Perng","1986-03-29"
94402,"Shalesh","Zucker","1986-11-25"
94403,"Moriyoshi","Schmezko","1986-10-15"
94405,"Ramalingam","Escriba","1986-05-30"
94422,"Ayakannu","Fortenbacher","1986-01-14"
94433,"Lihong","Monarch","1986-03-10"
94464,"Weicheng","Alameldin","1986-04-09"
94469,"Moto","Fendler","1986-09-14"
94480,"Remzi","Majewski","1986-10-24"
94486,"Fumiyo","Levasseur","1986-03-06"
94488,"Huan","Thummel","1986-10-07"
94499,"Fusako","Isard","1986-06-11"
94507,"Jagoda","Detkin","1986-11-01"
94508,"Alejandro","Worfolk","1986-09-25"
94512,"Xumin","Delgrande","1986-10-30"
94515,"Irene","Chinin","1986-11-08"
94524,"Branimir","Rosti","1986-06-01"
94536,"Serenella","Vuskovic","1986-05-27"
94539,"Kerryn","Tyugu","1986-08-24"
94544,"Gaetan","Whittlesey","1986-08-04"
94552,"Shaowei","Kalefeld","1986-03-14"
94556,"Youssef","Besancenot","1986-06-13"
94558,"Mitchel","Michaeli","1986-11-10"
94566,"Adas","Wrigley","1986-06-05"
94582,"Willard","Baar","1986-02-16"
94596,"Nahid","Biros","1986-02-07"
94606,"Berni","Casley","1986-09-13"
94628,"Uwe","Silva","1986-11-20"
94638,"Otilia","Uhrig","1986-02-17"
94643,"Gor","Cooley","1986-03-27"
94651,"Toshimi","Zuberek","1986-03-10"
94653,"Dietrich","Rotem","1986-08-12"
94658,"Basil","Kaelbling","1986-01-16"
94665,"Nirmal","Talmon","1986-04-15"
94678,"Shigeaki","Awdeh","1986-09-04"
94681,"Nigel","Clemencon","1986-05-04"
94683,"Tokuyasu","Preusig","1986-02-06"
94686,"Cordelia","Mitsuhashi","1986-10-14"
94687,"Terresa","Kragelund","1986-09-14"
94700,"Ekawit","Lorie","1986-12-07"
94705,"Mostafa","Schmezko","1986-06-11"
94709,"Brewster","Lemarechal","1986-10-21"
94710,"Anneke","Schrooten","1986-03-29"
94712,"Masadi","Reinhart","1986-03-19"
94714,"Sakthirel","Uhrik","1986-09-12"
94720,"Mantis","Aumann","1986-12-06"
94722,"Menkae","Baar","1986-10-28"
94724,"Pradeep","Itschner","1986-08-17"
94725,"Hidde","Strooper","1986-07-15"
94729,"Steen","Marchesini","1986-05-27"
94732,"Heping","Eiter","1986-11-27"
94738,"Margo","Kalloufi","1986-02-04"
94763,"Janalee","Viele","1986-03-27"
94769,"Guozhong","Montemayor","1986-10-27"
94778,"Bader","Hempstead","1986-12-29"
94815,"Kwun","Dusink","1986-07-14"
94822,"Marit","Parascandalo","1986-10-05"
94828,"Anoosh","Dahlbom","1986-04-25"
94830,"Tonia","Luiz","1986-08-25"
94838,"Howell","Czap","1986-11-07"
94844,"Sarita","Ghalwash","1986-12-30"
94848,"Shahab","Molenkamp","1986-12-26"
94853,"Bartek","Mukaidono","1986-08-28"
94859,"Stella","Vasanthakumar","1986-04-11"
94867,"Yuguang","Quadeer","1986-08-20"
94868,"Bouchung","Puoti","1986-04-24"
94879,"Tuval","Maliniak","1986-11-30"
94901,"Heekeun","Uhrig","1986-01-31"
94905,"Angus","Wendorf","1986-01-14"
94912,"Radhia","Kavanagh","1986-01-04"
94918,"Domenico","Pews","1986-08-20"
94920,"Gretta","Birrer","1986-09-17"
94927,"Torsten","Stemann","1986-11-22"
94935,"Christophe","Wynblatt","1986-07-16"
94942,"Hercules","Ghalwash","1986-10-12"
94950,"Duke","Hofman","1986-04-01"
94958,"Hilary","Begiun","1986-04-11"
94963,"Mircea","Pocchiola","1986-05-21"
94966,"Premal","Ertl","1986-06-15"
94984,"Hilary","Kilgour","1986-03-08"
94987,"Kazuhira","Berendt","1986-09-25"
95000,"Mario","Weiland","1986-04-17"
95013,"Niclas","Solares","1986-08-14"
95036,"Christfried","Sessa","1986-11-26"
95037,"Amstein","Guenter","1986-02-20"
95057,"Odoardo","Heuser","1986-06-20"
95076,"Chikako","Kroha","1986-12-22"
95082,"Limsoon","Masand","1986-12-07"
95085,"Rosella","Hasham","1986-02-21"
95086,"Jiakeng","Stroustrup","1986-06-02"
95105,"Piyawadee","Birrer","1986-08-30"
95116,"Oguz","Lorys","1986-03-03"
95119,"Marl","Uhrik","1986-05-02"
95124,"Giao","Sury","1986-07-12"
95125,"Lucien","Jiang","1986-07-26"
95138,"Florian","Falck","1986-05-28"
95164,"Kien","Bolotov","1986-08-26"
95180,"Bernardo","Bahr","1986-09-25"
95187,"Satoru","Yurov","1986-08-19"
95205,"Morrie","Joslin","1986-06-19"
95207,"Marjo","Mahmud","1986-11-08"
95219,"Shaw","Porenta","1986-04-05"
95223,"Torsten","Quittner","1986-08-16"
95224,"Sumant","Yavatkar","1986-01-31"
95230,"Sanjoy","Kitsuregawa","1986-04-13"
95255,"Hitofumi","Atrawala","1986-07-11"
95256,"Xiaocheng","Hennings","1986-05-15"
95260,"Annemarie","Lorcy","1986-07-27"
95261,"Chenyi","Oberman","1986-11-13"
95281,"Kensyu","Savasere","1986-02-05"
95286,"Kristin","Guerreiro","1986-10-31"
95292,"Marsal","Lichtner","1986-06-28"
95294,"Dulce","Bain","1986-07-13"
95302,"Sadun","Belinskaya","1986-05-13"
95308,"Duri","Bail","1986-12-17"
95323,"Patricia","Makinen","1986-03-21"
95355,"Arch","Seuren","1986-03-20"
95365,"Xuejia","Sichman","1986-06-20"
95368,"Arco","Sichman","1986-01-05"
95374,"Djelloul","Benzaken","1986-12-22"
95382,"Berry","Kushner","1986-08-05"
95389,"Lunjin","Lund","1986-09-13"
95403,"Dannz","Hiyoshi","1986-11-28"
95407,"Rosalyn","Kambil","1986-08-22"
95415,"Tru","Alpay","1986-11-20"
95420,"Shmuel","Tyugu","1986-01-13"
95467,"Szabolcs","Uhrik","1986-12-09"
95470,"Roddy","Gajiwala","1986-03-13"
95474,"Guiseppe","Akazan","1986-04-22"
95484,"Uinam","Kalsbeek","1986-04-28"
95502,"Ekawit","Sethi","1986-12-26"
95503,"Pranay","Pulkowski","1986-03-13"
95505,"Tsz","Cooley","1986-10-03"
95506,"Charmane","Schicker","1986-01-04"
95520,"Jingling","Birsak","1986-07-27"
95543,"Kellie","Shrader","1986-03-13"
95554,"Mana","Steenbeek","1986-04-16"
95564,"Elliott","Kading","1986-03-16"
95569,"Shigenori","Schueller","1986-06-08"
95581,"Shaunak","Czap","1986-12-23"
95582,"Fusako","Steinauer","1986-10-29"
95584,"Arumugam","Herbst","1986-09-28"
95590,"Theirry","Narlikar","1986-03-11"
95592,"Nirmal","Demke","1986-02-04"
95601,"Vincent","Guting","1986-09-06"
95602,"Shounak","Litvinov","1986-07-16"
95609,"Mokhtar","Chiodo","1986-04-06"
95627,"Mabry","Gecseg","1986-07-18"
95629,"Arunachalam","Pettey","1986-05-05"
95633,"Zhenbing","Alvarado","1986-02-19"
95647,"Francoise","Cheshire","1986-08-17"
95656,"Hsiangchu","Kavraki","1986-01-09"
95664,"Jacqueline","Eugenio","1986-06-13"
95676,"Denny","Molberg","1986-10-31"
95683,"Muzhong","Molenkamp","1986-05-26"
95692,"Abdulah","Hofstetter","1986-03-07"
95695,"Tomofumi","Przulj","1986-08-11"
95696,"Akemi","Schaft","1986-04-23"
95707,"Gila","Hebert","1986-11-16"
95714,"Doohun","Kaiserswerth","1986-05-29"
95718,"Xiaoheng","Demos","1986-03-15"
95729,"Duke","Zuberek","1986-03-06"
95734,"Bezalel","Dymetman","1986-03-31"
95739,"Lubomir","Syang","1986-08-01"
95742,"Jordanka","Wilharm","1986-03-31"
95746,"Piyawadee","Rodham","1986-03-14"
95752,"Baocai","Asrin","1986-04-20"
95753,"Bikash","Juneja","1986-12-02"
95754,"Jaideep","Delgrange","1986-07-13"
95757,"Luerbio","Busillo","1986-02-19"
95779,"Yannik","Perz","1986-02-19"
95791,"Izaskun","Yeung","1986-07-22"
95796,"Charmane","Azulay","1986-01-29"
95808,"Zengping","Kobara","1986-02-24"
95824,"Phillip","Gecsel","1986-07-11"
95832,"Kwan","Aloia","1986-12-04"
95833,"Pranav","Kaiser","1986-06-13"
95835,"Mori","Rajcani","1986-12-23"
95852,"Murthy","Cardazo","1986-05-30"
95853,"Manton","Flasterstein","1986-05-04"
95863,"Taegyun","Kroon","1986-10-31"
95869,"Samphel","Albarhamtoshy","1986-09-05"
95876,"Nahla","Rosaz","1986-01-04"
95884,"Baziley","Dayana","1986-11-01"
95893,"Aleksander","Ossenbruggen","1986-03-28"
95895,"Becky","Antonisse","1986-09-15"
95900,"Jamaludin","Gonthier","1986-02-25"
95905,"Berhard","Sury","1986-11-23"
95913,"Constantine","Setiz","1986-03-31"
95916,"Peer","Busillo","1986-12-02"
95918,"Sanjay","Uhrig","1986-12-21"
95919,"Qingxiang","Murthy","1986-03-16"
95922,"Lein","Mandelberg","1986-08-19"
95923,"Richard","Rijsenbrij","1986-05-21"
95932,"Charmane","Apsitis","1986-10-11"
95947,"Carrsten","Stenning","1986-05-28"
95966,"Gennadi","Kroon","1986-07-24"
95985,"Subbu","Orsini","1986-07-26"
95994,"Alselm","Harnett","1986-03-03"
95998,"Qiwen","Prenel","1986-12-01"
96008,"Filipe","Morrin","1986-06-14"
96020,"Poorav","Schwartzburd","1986-01-02"
96023,"Nidapan","Erva","1986-05-18"
96032,"Constantijn","Hoogerwoord","1986-02-25"
96047,"Zhongwei","Kalloufi","1986-06-20"
96048,"Angus","Ferriere","1986-04-18"
96049,"Kien","Hanratty","1986-01-16"
96052,"Inderjeet","Fairtlough","1986-12-02"
96055,"Geoffry","Poulakidas","1986-03-15"
96058,"Berni","Chaudhuri","1986-05-13"
96059,"Valter","Mandell","1986-05-24"
96061,"Kannan","Middleton","1986-05-01"
96070,"Jaana","Kamber","1986-03-06"
96071,"Georgi","Trachtenberg","1986-11-27"
96116,"Xiadong","Veeraraghavan","1986-03-10"
96117,"Arunachalam","Desikan","1986-05-31"
96121,"Arve","Fabrizio","1986-09-07"
96123,"Abdulah","Pollock","1986-12-19"
96129,"Aloys","Alvarado","1986-06-23"
96131,"Irene","Uhrig","1986-05-19"
96138,"Lidong","Ghalwash","1986-07-29"
96139,"Constantijn","Pell","1986-02-09"
96143,"Shaibal","Peir","1986-06-06"
96152,"Armond","Harnett","1986-03-24"
96153,"Xumin","Schahn","1986-09-25"
96164,"Xinan","Driscoll","1986-05-09"
96169,"Roselyn","Bharadwaj","1986-07-04"
96171,"Filipp","Bednarek","1986-12-20"
96187,"Rildo","Strandh","1986-05-13"
96195,"Mansur","Flasterstein","1986-12-05"
96200,"Udaiprakash","Sudkamp","1986-01-12"
96201,"Suvo","Guting","1986-03-07"
96210,"Adam","Ramsak","1986-03-03"
96225,"Mong","Peck","1986-06-22"
96232,"Boguslaw","Randi","1986-05-20"
96245,"Amalendu","Hutton","1986-03-31"
96264,"Kousuke","Gargeya","1986-05-30"
96274,"Temple","Petersohn","1986-03-25"
96284,"Siddarth","Khasidashvili","1986-06-11"
96285,"Hitofumi","Yamaashi","1986-02-12"
96306,"Quingbo","Peac","1986-04-18"
96317,"Claudi","Staelin","1986-11-06"
96321,"Sanjay","Giveon","1986-02-22"
96342,"Pranjal","Manders","1986-08-21"
96356,"Khosrow","Sherertz","1986-12-19"
96360,"Siddarth","Kisuki","1986-03-28"
96381,"Khun","Halloran","1986-05-02"
96387,"Kaijung","Silva","1986-04-10"
96396,"Chaitali","Scallan","1986-03-08"
96408,"Arto","Lipner","1986-04-13"
96410,"Shuho","Brobst","1986-01-05"
96433,"Mantis","Vecchio","1986-02-16"
96442,"Akemi","Kropp","1986-09-16"
96450,"Zhenbing","Kriebel","1986-05-10"
96459,"Bojan","Matheson","1986-12-02"
96462,"Kenroku","Rosin","1986-12-21"
96469,"Kitty","Garrabrants","1986-10-07"
96508,"Kerhong","Rothenberg","1986-03-07"
96509,"Shuichi","Bernatsky","1986-03-18"
96517,"Parviz","Petersohn","1986-08-06"
96526,"Garnet","Casperson","1986-12-24"
96532,"Kinh","Jumpertz","1986-10-08"
96534,"Fumiyo","Leslie","1986-08-27"
96555,"Kristinn","Molenkamp","1986-12-11"
96558,"Munir","Atrawala","1986-08-26"
96599,"Kwee","Salverda","1986-08-01"
96601,"Berthier","Marrevee","1986-04-24"
96604,"Jiong","Panienski","1986-06-15"
96612,"Dharmaraja","Curless","1986-07-12"
96637,"Peer","Papastamatiou","1986-05-13"
96651,"Nikolaos","Sherertz","1986-03-16"
96655,"Arlette","Sanella","1986-08-12"
96668,"Sampalli","Cherinka","1986-03-26"
96674,"Dannz","Sichman","1986-08-12"
96680,"Vatsa","Griswold","1986-04-26"
96682,"Pasqua","Schapire","1986-08-24"
96685,"Alagu","Zolotykh","1986-12-06"
96714,"Sadun","Bahi","1986-02-22"
96715,"Valeri","Merle","1986-10-31"
96717,"Christophe","Vanwelkenhuysen","1986-08-05"
96727,"Conor","Schwartzbauer","1986-04-21"
96737,"Rasikan","Jullig","1986-06-10"
96753,"Claude","Giveon","1986-03-30"
96754,"Nobuyoshi","Bamford","1986-08-12"
96759,"Subhash","Christ","1986-04-09"
96766,"Van","Trachtenberg","1986-10-26"
96774,"Serge","Zizka","1986-10-16"
